Time   16.050844961435146 	 ReceiveBlock: 9 5 10
Time   16.050844961435146 	 Money in circulation = 500.0 coins
Time   16.062704058849942 	 ReceiveTXN: 5 9 24
Time   16.062704058849942 	 Money in circulation = 500.0 coins
Time   16.07849507619548 	 ReceiveTXN: 6 0 26
Time   16.07849507619548 	 Money in circulation = 500.0 coins
Time   16.097373050109436 	 ReceiveTXN: 3 1 26
Time   16.097373050109436 	 Money in circulation = 500.0 coins
Time   16.104076497642204 	 ReceiveBlock: 7 8 10
Time   16.104076497642204 	 Money in circulation = 500.0 coins
Time   16.211806746845106 	 ReceiveTXN: 1 4 26
Time   16.211806746845106 	 Money in circulation = 500.0 coins
Time   16.2339048963696 	 ReceiveTXN: 3 8 26
Time   16.2339048963696 	 Money in circulation = 500.0 coins
Time   16.243025952794916 	 ReceiveTXN: 9 5 24
Time   16.243025952794916 	 Money in circulation = 500.0 coins
Time   16.248274685902516 	 ReceiveTXN: 2 5 26
Time   16.248274685902516 	 Money in circulation = 500.0 coins
Time   16.486559016202428 	 ReceiveBlock: 5 9 10
Time   16.486559016202428 	 Money in circulation = 500.0 coins
Time   16.514160928371126 	 ReceiveTXN: 4 9 26
Time   16.514160928371126 	 Money in circulation = 500.0 coins
Time   16.560162080369125 	 GenerateTXN: 5
Time   16.560162080369125 	 Money in circulation = 497.0 coins
Time   16.614170583471935 	 GenerateBlock: 2
Time   16.614170583471935 	 Money in circulation = 547.0 coins
Time   16.693163624084466 	 ReceiveTXN: 5 9 26
Time   16.693163624084466 	 Money in circulation = 547.0 coins
Time   16.8108430686953 	 ReceiveBlock: 2 6 11
Time   16.8108430686953 	 Money in circulation = 547.0 coins
Time   16.811852498632458 	 ReceiveTXN: 9 5 26
Time   16.811852498632458 	 Money in circulation = 547.0 coins
Time   16.859050073458445 	 ReceiveTXN: 5 2 27
Time   16.859050073458445 	 Money in circulation = 547.0 coins
Time   17.003504510932935 	 ReceiveTXN: 5 9 27
Time   17.003504510932935 	 Money in circulation = 547.0 coins
Time   17.044870698069133 	 ReceiveBlock: 2 5 11
Time   17.044870698069133 	 Money in circulation = 547.0 coins
Time   17.055742074087284 	 ReceiveTXN: 2 6 27
Time   17.055742074087284 	 Money in circulation = 547.0 coins
Time   17.17443518502876 	 ReceiveBlock: 6 0 11
Time   17.17443518502876 	 Money in circulation = 547.0 coins
Time   17.265587331577624 	 ReceiveBlock: 6 8 11
Time   17.265587331577624 	 Money in circulation = 547.0 coins
Time   17.358161380656124 	 ReceiveBlock: 0 3 11
Time   17.358161380656124 	 Money in circulation = 547.0 coins
Time   17.363207200171807 	 ReceiveTXN: 9 4 27
Time   17.363207200171807 	 Money in circulation = 547.0 coins
Time   17.415984084355447 	 ReceiveTXN: 6 0 27
Time   17.415984084355447 	 Money in circulation = 547.0 coins
Time   17.487188052774396 	 GenerateBlock: 2
Time   17.487188052774396 	 Money in circulation = 597.0 coins
Time   17.488087384460886 	 ReceiveBlock: 5 9 11
Time   17.488087384460886 	 Money in circulation = 597.0 coins
Time   17.509770395635112 	 ReceiveTXN: 6 8 27
Time   17.509770395635112 	 Money in circulation = 600.0 coins
Time   17.52802601388747 	 ReceiveBlock: 8 7 11
Time   17.52802601388747 	 Money in circulation = 600.0 coins
Time   17.600344079595928 	 ReceiveTXN: 0 3 27
Time   17.600344079595928 	 Money in circulation = 600.0 coins
Time   17.619115977107057 	 ReceiveBlock: 8 3 11
Time   17.619115977107057 	 Money in circulation = 600.0 coins
Time   17.64647176939666 	 ReceiveTXN: 4 1 27
Time   17.64647176939666 	 Money in circulation = 600.0 coins
Time   17.64867512141904 	 ReceiveBlock: 0 7 11
Time   17.64867512141904 	 Money in circulation = 600.0 coins
Time   17.68010223594784 	 ReceiveBlock: 3 1 11
Time   17.68010223594784 	 Money in circulation = 600.0 coins
Time   17.683488767209184 	 ReceiveBlock: 2 6 12
Time   17.683488767209184 	 Money in circulation = 600.0 coins
Time   17.694703781777566 	 ReceiveTXN: 1 3 27
Time   17.694703781777566 	 Money in circulation = 600.0 coins
Time   17.73599491240664 	 GenerateBlock: 1
Time   17.73599491240664 	 Money in circulation = 650.0 coins
Time   17.772282196231128 	 ReceiveTXN: 8 7 27
Time   17.772282196231128 	 Money in circulation = 650.0 coins
Time   17.78727620182242 	 ReceiveBlock: 1 3 13
Time   17.78727620182242 	 Money in circulation = 650.0 coins
Time   17.794426025893156 	 ReceiveBlock: 1 4 11
Time   17.794426025893156 	 Money in circulation = 650.0 coins
Time   17.811314176422947 	 ReceiveBlock: 3 8 11
Time   17.811314176422947 	 Money in circulation = 650.0 coins
Time   17.848111151063108 	 ReceiveBlock: 9 4 11
Time   17.848111151063108 	 Money in circulation = 650.0 coins
Time   17.85042029654074 	 ReceiveBlock: 1 4 13
Time   17.85042029654074 	 Money in circulation = 650.0 coins
Time   17.863038776623643 	 ReceiveTXN: 8 3 27
Time   17.863038776623643 	 Money in circulation = 650.0 coins
Time   17.894704807456016 	 ReceiveTXN: 0 7 27
Time   17.894704807456016 	 Money in circulation = 650.0 coins
Time   17.91637991586813 	 ReceiveTXN: 3 1 27
Time   17.91637991586813 	 Money in circulation = 650.0 coins
Time   17.917717797842734 	 ReceiveBlock: 2 5 12
Time   17.917717797842734 	 Money in circulation = 650.0 coins
Time   18.013166279275435 	 ReceiveBlock: 7 0 11
Time   18.013166279275435 	 Money in circulation = 650.0 coins
Time   18.026842321912625 	 ReceiveBlock: 3 0 13
Time   18.026842321912625 	 Money in circulation = 650.0 coins
Time   18.0431194484965 	 ReceiveBlock: 6 0 12
Time   18.0431194484965 	 Money in circulation = 650.0 coins
Time   18.056399100196842 	 ReceiveTXN: 3 8 27
Time   18.056399100196842 	 Money in circulation = 650.0 coins
Time   18.09638070164145 	 ReceiveBlock: 4 9 11
Time   18.09638070164145 	 Money in circulation = 650.0 coins
Time   18.139006367982095 	 ReceiveBlock: 6 8 12
Time   18.139006367982095 	 Money in circulation = 650.0 coins
Time   18.152312469102302 	 ReceiveBlock: 4 9 13
Time   18.152312469102302 	 Money in circulation = 650.0 coins
Time   18.22573893238897 	 ReceiveBlock: 0 3 12
Time   18.22573893238897 	 Money in circulation = 650.0 coins
Time   18.241304212242895 	 ReceiveBlock: 3 8 13
Time   18.241304212242895 	 Money in circulation = 650.0 coins
Time   18.243603367648383 	 GenerateBlock: 7
Time   18.243603367648383 	 Money in circulation = 700.0 coins
Time   18.249265507518306 	 ReceiveTXN: 7 0 27
Time   18.249265507518306 	 Money in circulation = 700.0 coins
Time   18.283852328664636 	 ReceiveBlock: 0 6 13
Time   18.283852328664636 	 Money in circulation = 700.0 coins
Time   18.331467007122733 	 GenerateBlock: 2
Time   18.331467007122733 	 Money in circulation = 750.0 coins
Time   18.362426315961272 	 ReceiveBlock: 5 9 12
Time   18.362426315961272 	 Money in circulation = 750.0 coins
Time   18.391409927435014 	 ReceiveBlock: 6 2 13
Time   18.391409927435014 	 Money in circulation = 750.0 coins
Time   18.401449611332055 	 ReceiveBlock: 8 7 12
Time   18.401449611332055 	 Money in circulation = 750.0 coins
Time   18.451421603832987 	 ReceiveBlock: 9 5 13
Time   18.451421603832987 	 Money in circulation = 750.0 coins
Time   18.469010488441413 	 ReceiveBlock: 8 6 13
Time   18.469010488441413 	 Money in circulation = 750.0 coins
Time   18.49123258118245 	 ReceiveBlock: 8 3 12
Time   18.49123258118245 	 Money in circulation = 750.0 coins
Time   18.501040167139756 	 ReceiveBlock: 0 7 13
Time   18.501040167139756 	 Money in circulation = 750.0 coins
Time   18.503562867264705 	 ReceiveBlock: 8 7 13
Time   18.503562867264705 	 Money in circulation = 750.0 coins
Time   18.517375178270317 	 ReceiveBlock: 0 7 12
Time   18.517375178270317 	 Money in circulation = 750.0 coins
Time   18.530033149341072 	 ReceiveBlock: 2 6 15
Time   18.530033149341072 	 Money in circulation = 750.0 coins
Time   18.542700752085317 	 ReceiveBlock: 3 1 12
Time   18.542700752085317 	 Money in circulation = 750.0 coins
Time   18.617845142189267 	 ReceiveBlock: 7 8 14
Time   18.617845142189267 	 Money in circulation = 750.0 coins
Time   18.657144578300954 	 ReceiveBlock: 1 4 12
Time   18.657144578300954 	 Money in circulation = 750.0 coins
Time   18.678825013829382 	 ReceiveBlock: 3 8 12
Time   18.678825013829382 	 Money in circulation = 750.0 coins
Time   18.721103919058482 	 ReceiveBlock: 7 0 14
Time   18.721103919058482 	 Money in circulation = 750.0 coins
Time   18.722173965285283 	 ReceiveBlock: 9 4 12
Time   18.722173965285283 	 Money in circulation = 750.0 coins
Time   18.738748892989165 	 ReceiveBlock: 6 8 13
Time   18.738748892989165 	 Money in circulation = 750.0 coins
Time   18.753577271725977 	 ReceiveBlock: 5 2 13
Time   18.753577271725977 	 Money in circulation = 750.0 coins
Time   18.757703690743302 	 ReceiveBlock: 2 5 15
Time   18.757703690743302 	 Money in circulation = 750.0 coins
Time   18.81959047844307 	 ReceiveBlock: 2 5 13
Time   18.81959047844307 	 Money in circulation = 750.0 coins
Time   18.847184910809673 	 ReceiveBlock: 8 6 14
Time   18.847184910809673 	 Money in circulation = 750.0 coins
Time   18.875261709532282 	 ReceiveBlock: 7 8 13
Time   18.875261709532282 	 Money in circulation = 750.0 coins
Time   18.875719837439323 	 ReceiveBlock: 7 0 12
Time   18.875719837439323 	 Money in circulation = 750.0 coins
Time   18.890687877713557 	 ReceiveBlock: 6 0 15
Time   18.890687877713557 	 Money in circulation = 750.0 coins
Time   18.90753933356892 	 ReceiveBlock: 0 3 14
Time   18.90753933356892 	 Money in circulation = 750.0 coins
Time   18.958987770774005 	 ReceiveBlock: 4 9 12
Time   18.958987770774005 	 Money in circulation = 750.0 coins
Time   18.969586268186937 	 ReceiveBlock: 6 2 14
Time   18.969586268186937 	 Money in circulation = 750.0 coins
Time   18.971648968412488 	 ReceiveBlock: 8 3 14
Time   18.971648968412488 	 Money in circulation = 750.0 coins
Time   18.981168148185418 	 ReceiveBlock: 0 6 14
Time   18.981168148185418 	 Money in circulation = 750.0 coins
Time   18.987365216443777 	 ReceiveBlock: 6 8 15
Time   18.987365216443777 	 Money in circulation = 750.0 coins
Time   19.073286663039323 	 ReceiveBlock: 0 3 15
Time   19.073286663039323 	 Money in circulation = 750.0 coins
Time   19.206103952743618 	 ReceiveBlock: 5 9 15
Time   19.206103952743618 	 Money in circulation = 750.0 coins
Time   19.208349673551005 	 ReceiveBlock: 6 0 14
Time   19.208349673551005 	 Money in circulation = 750.0 coins
Time   19.22581289472374 	 ReceiveBlock: 3 1 14
Time   19.22581289472374 	 Money in circulation = 750.0 coins
Time   19.249823069035006 	 ReceiveBlock: 8 7 15
Time   19.249823069035006 	 Money in circulation = 750.0 coins
Time   19.32637471376838 	 GenerateTXN: 5
Time   19.32637471376838 	 Money in circulation = 749.0 coins
Time   19.340179961111776 	 ReceiveBlock: 1 4 14
Time   19.340179961111776 	 Money in circulation = 749.0 coins
Time   19.34116390736789 	 ReceiveBlock: 8 3 15
Time   19.34116390736789 	 Money in circulation = 749.0 coins
Time   19.36157012262851 	 ReceiveBlock: 3 8 14
Time   19.36157012262851 	 Money in circulation = 749.0 coins
Time   19.36584173471083 	 ReceiveBlock: 0 7 15
Time   19.36584173471083 	 Money in circulation = 749.0 coins
Time   19.389303152347672 	 ReceiveBlock: 3 1 15
Time   19.389303152347672 	 Money in circulation = 749.0 coins
Time   19.397028648536825 	 ReceiveBlock: 2 5 14
Time   19.397028648536825 	 Money in circulation = 749.0 coins
Time   19.503765392248976 	 ReceiveBlock: 1 4 15
Time   19.503765392248976 	 Money in circulation = 749.0 coins
Time   19.525499824389183 	 ReceiveBlock: 3 8 15
Time   19.525499824389183 	 Money in circulation = 749.0 coins
Time   19.56595491440721 	 ReceiveBlock: 9 4 15
Time   19.56595491440721 	 Money in circulation = 749.0 coins
Time   19.626058861333107 	 ReceiveTXN: 5 2 33
Time   19.626058861333107 	 Money in circulation = 749.0 coins
Time   19.641971237380666 	 ReceiveBlock: 4 9 14
Time   19.641971237380666 	 Money in circulation = 749.0 coins
Time   19.723334752398316 	 ReceiveBlock: 7 0 15
Time   19.723334752398316 	 Money in circulation = 749.0 coins
Time   19.77262386271108 	 ReceiveTXN: 5 9 33
Time   19.77262386271108 	 Money in circulation = 749.0 coins
Time   19.805600762417058 	 ReceiveBlock: 4 9 15
Time   19.805600762417058 	 Money in circulation = 749.0 coins
Time   19.824636363030695 	 ReceiveTXN: 2 6 33
Time   19.824636363030695 	 Money in circulation = 749.0 coins
Time   19.84275274058097 	 ReceiveBlock: 5 9 14
Time   19.84275274058097 	 Money in circulation = 749.0 coins
Time   19.937728958488176 	 ReceiveBlock: 9 5 14
Time   19.937728958488176 	 Money in circulation = 749.0 coins
Time   20.1323789003116 	 ReceiveTXN: 9 4 33
Time   20.1323789003116 	 Money in circulation = 749.0 coins
Time   20.184476446922606 	 ReceiveTXN: 6 0 33
Time   20.184476446922606 	 Money in circulation = 749.0 coins
Time   20.208639786956937 	 GenerateBlock: 8
Time   20.208639786956937 	 Money in circulation = 799.0 coins
Time   20.279809770733486 	 ReceiveTXN: 6 8 33
Time   20.279809770733486 	 Money in circulation = 799.0 coins
Time   20.368378744549542 	 ReceiveTXN: 0 3 33
Time   20.368378744549542 	 Money in circulation = 800.0 coins
Time   20.415700167387325 	 ReceiveTXN: 4 1 33
Time   20.415700167387325 	 Money in circulation = 800.0 coins
Time   20.43777891927076 	 ReceiveBlock: 8 6 16
Time   20.43777891927076 	 Money in circulation = 800.0 coins
Time   20.464597077199503 	 ReceiveTXN: 1 3 33
Time   20.464597077199503 	 Money in circulation = 800.0 coins
Time   20.47103403970564 	 ReceiveBlock: 8 7 16
Time   20.47103403970564 	 Money in circulation = 800.0 coins
Time   20.54208093688018 	 ReceiveTXN: 8 7 33
Time   20.54208093688018 	 Money in circulation = 800.0 coins
Time   20.544828132748496 	 ReceiveBlock: 6 2 16
Time   20.544828132748496 	 Money in circulation = 800.0 coins
Time   20.561660000281794 	 ReceiveBlock: 8 3 16
Time   20.561660000281794 	 Money in circulation = 800.0 coins
Time   20.631820484076155 	 ReceiveTXN: 8 3 33
Time   20.631820484076155 	 Money in circulation = 800.0 coins
Time   20.6603154285172 	 ReceiveTXN: 0 7 33
Time   20.6603154285172 	 Money in circulation = 800.0 coins
Time   20.684214970860193 	 ReceiveTXN: 3 1 33
Time   20.684214970860193 	 Money in circulation = 800.0 coins
Time   20.793440592535788 	 GenerateTXN: 2
Time   20.793440592535788 	 Money in circulation = 548.0 coins
Time   20.79705040653416 	 ReceiveBlock: 3 0 16
Time   20.79705040653416 	 Money in circulation = 548.0 coins
Time   20.804451875485693 	 ReceiveBlock: 6 0 16
Time   20.804451875485693 	 Money in circulation = 548.0 coins
Time   20.825096120876623 	 ReceiveTXN: 3 8 33
Time   20.825096120876623 	 Money in circulation = 548.0 coins
Time   20.878430596591915 	 ReceiveBlock: 3 1 16
Time   20.878430596591915 	 Money in circulation = 548.0 coins
Time   20.94737574930942 	 ReceiveBlock: 7 0 16
Time   20.94737574930942 	 Money in circulation = 548.0 coins
Time   20.97039782545585 	 ReceiveBlock: 2 5 16
Time   20.97039782545585 	 Money in circulation = 548.0 coins
Time   20.992886485034237 	 ReceiveBlock: 1 4 16
Time   20.992886485034237 	 Money in circulation = 548.0 coins
Time   20.997550718951217 	 ReceiveTXN: 2 6 35
Time   20.997550718951217 	 Money in circulation = 548.0 coins
Time   21.015381508763582 	 ReceiveTXN: 7 0 33
Time   21.015381508763582 	 Money in circulation = 548.0 coins
Time   21.051222392107228 	 ReceiveBlock: 0 6 16
Time   21.051222392107228 	 Money in circulation = 548.0 coins
Time   21.219254571994945 	 ReceiveTXN: 2 5 35
Time   21.219254571994945 	 Money in circulation = 548.0 coins
Time   21.271328738889746 	 ReceiveBlock: 0 7 16
Time   21.271328738889746 	 Money in circulation = 548.0 coins
Time   21.29485837725115 	 ReceiveBlock: 4 9 16
Time   21.29485837725115 	 Money in circulation = 548.0 coins
Time   21.310748787208354 	 GenerateTXN: 3
Time   21.310748787208354 	 Money in circulation = 460.0 coins
Time   21.354988257565562 	 GenerateBlock: 7
Time   21.354988257565562 	 Money in circulation = 510.0 coins
Time   21.358705596507384 	 ReceiveTXN: 6 0 35
Time   21.358705596507384 	 Money in circulation = 510.0 coins
Time   21.41298608715267 	 ReceiveBlock: 5 9 16
Time   21.41298608715267 	 Money in circulation = 510.0 coins
Time   21.420655130355048 	 GenerateTXN: 9
Time   21.420655130355048 	 Money in circulation = 500.0 coins
Time   21.45123015273943 	 ReceiveTXN: 6 8 35
Time   21.45123015273943 	 Money in circulation = 500.0 coins
Time   21.54476252655468 	 ReceiveTXN: 3 0 36
Time   21.54476252655468 	 Money in circulation = 588.0 coins
Time   21.547672787585384 	 ReceiveTXN: 0 3 35
Time   21.547672787585384 	 Money in circulation = 588.0 coins
Time   21.598646856307337 	 ReceiveBlock: 9 5 16
Time   21.598646856307337 	 Money in circulation = 588.0 coins
Time   21.626762442577864 	 ReceiveTXN: 3 1 36
Time   21.626762442577864 	 Money in circulation = 588.0 coins
Time   21.662405319722872 	 ReceiveTXN: 5 9 35
Time   21.662405319722872 	 Money in circulation = 588.0 coins
Time   21.713557586113925 	 ReceiveTXN: 8 7 35
Time   21.713557586113925 	 Money in circulation = 588.0 coins
Time   21.71971782351182 	 ReceiveTXN: 9 5 38
Time   21.71971782351182 	 Money in circulation = 588.0 coins
Time   21.72938305212858 	 ReceiveBlock: 7 8 17
Time   21.72938305212858 	 Money in circulation = 588.0 coins
Time   21.74137078659952 	 ReceiveTXN: 1 4 36
Time   21.74137078659952 	 Money in circulation = 588.0 coins
Time   21.763204102824826 	 ReceiveTXN: 3 8 36
Time   21.763204102824826 	 Money in circulation = 588.0 coins
Time   21.78037259257124 	 ReceiveTXN: 9 4 38
Time   21.78037259257124 	 Money in circulation = 598.0 coins
Time   21.803856552902438 	 ReceiveTXN: 8 3 35
Time   21.803856552902438 	 Money in circulation = 598.0 coins
Time   21.807537842570593 	 ReceiveTXN: 0 6 36
Time   21.807537842570593 	 Money in circulation = 598.0 coins
Time   21.82898496861562 	 ReceiveBlock: 7 0 17
Time   21.82898496861562 	 Money in circulation = 598.0 coins
Time   21.835507468218925 	 ReceiveTXN: 0 7 35
Time   21.835507468218925 	 Money in circulation = 598.0 coins
Time   21.865500911284062 	 ReceiveTXN: 3 1 35
Time   21.865500911284062 	 Money in circulation = 850.0 coins
Time   21.912163265399187 	 ReceiveTXN: 6 2 36
Time   21.912163265399187 	 Money in circulation = 850.0 coins
Time   21.922953877651324 	 GenerateTXN: 1
Time   21.922953877651324 	 Money in circulation = 704.0 coins
Time   21.936319562956353 	 GenerateTXN: 8
Time   21.936319562956353 	 Money in circulation = 668.0 coins
Time   21.960619220474435 	 ReceiveBlock: 8 6 17
Time   21.960619220474435 	 Money in circulation = 668.0 coins
Time   21.971337523892522 	 ReceiveTXN: 1 3 39
Time   21.971337523892522 	 Money in circulation = 668.0 coins
Time   21.979893749839487 	 ReceiveTXN: 1 4 35
Time   21.979893749839487 	 Money in circulation = 668.0 coins
Time   21.99092991479075 	 ReceiveTXN: 8 6 36
Time   21.99092991479075 	 Money in circulation = 668.0 coins
Time   22.00139629543407 	 ReceiveTXN: 3 8 35
Time   22.00139629543407 	 Money in circulation = 668.0 coins
Time   22.01253076279219 	 ReceiveBlock: 0 3 17
Time   22.01253076279219 	 Money in circulation = 668.0 coins
Time   22.02048599029113 	 ReceiveTXN: 5 2 38
Time   22.02048599029113 	 Money in circulation = 668.0 coins
Time   22.02223851470761 	 ReceiveTXN: 0 7 36
Time   22.02223851470761 	 Money in circulation = 668.0 coins
Time   22.02230681209979 	 ReceiveTXN: 9 4 35
Time   22.02230681209979 	 Money in circulation = 668.0 coins
Time   22.02568297929526 	 ReceiveTXN: 8 7 36
Time   22.02568297929526 	 Money in circulation = 668.0 coins
Time   22.03728591636134 	 ReceiveTXN: 1 4 39
Time   22.03728591636134 	 Money in circulation = 668.0 coins
Time   22.043246102530723 	 ReceiveTXN: 4 9 36
Time   22.043246102530723 	 Money in circulation = 668.0 coins
Time   22.063653457463317 	 ReceiveTXN: 4 1 38
Time   22.063653457463317 	 Money in circulation = 668.0 coins
Time   22.064006931626153 	 ReceiveBlock: 6 2 17
Time   22.064006931626153 	 Money in circulation = 668.0 coins
Time   22.081343975062985 	 ReceiveBlock: 8 3 17
Time   22.081343975062985 	 Money in circulation = 668.0 coins
Time   22.08711048702477 	 ReceiveBlock: 0 6 17
Time   22.08711048702477 	 Money in circulation = 668.0 coins
Time   22.11250583599474 	 ReceiveTXN: 1 3 38
Time   22.11250583599474 	 Money in circulation = 668.0 coins
Time   22.16424230271326 	 ReceiveTXN: 8 6 40
Time   22.16424230271326 	 Money in circulation = 668.0 coins
Time   22.18674432159163 	 ReceiveTXN: 7 0 35
Time   22.18674432159163 	 Money in circulation = 668.0 coins
Time   22.198558840706703 	 ReceiveTXN: 8 7 40
Time   22.198558840706703 	 Money in circulation = 668.0 coins
Time   22.203957673688198 	 ReceiveTXN: 3 0 39
Time   22.203957673688198 	 Money in circulation = 668.0 coins
Time   22.22041088608868 	 ReceiveTXN: 2 6 38
Time   22.22041088608868 	 Money in circulation = 668.0 coins
Time   22.26463016512269 	 ReceiveTXN: 6 8 36
Time   22.26463016512269 	 Money in circulation = 668.0 coins
Time   22.26838965852263 	 ReceiveTXN: 6 2 40
Time   22.26838965852263 	 Money in circulation = 668.0 coins
Time   22.281867357685787 	 ReceiveTXN: 4 9 35
Time   22.281867357685787 	 Money in circulation = 668.0 coins
Time   22.289598354010785 	 ReceiveTXN: 8 3 40
Time   22.289598354010785 	 Money in circulation = 704.0 coins
Time   22.324957163051703 	 ReceiveBlock: 6 0 17
Time   22.324957163051703 	 Money in circulation = 704.0 coins
Time   22.33199537811297 	 ReceiveBlock: 3 1 17
Time   22.33199537811297 	 Money in circulation = 704.0 coins
Time   22.339081177186813 	 ReceiveTXN: 4 9 39
Time   22.339081177186813 	 Money in circulation = 850.0 coins
Time   22.33909969231821 	 ReceiveTXN: 2 5 36
Time   22.33909969231821 	 Money in circulation = 850.0 coins
Time   22.340317177504986 	 ReceiveTXN: 9 5 36
Time   22.340317177504986 	 Money in circulation = 850.0 coins
Time   22.34529033855454 	 ReceiveTXN: 3 0 38
Time   22.34529033855454 	 Money in circulation = 850.0 coins
Time   22.396465775304925 	 ReceiveTXN: 7 8 36
Time   22.396465775304925 	 Money in circulation = 850.0 coins
Time   22.42378873425308 	 ReceiveTXN: 3 8 39
Time   22.42378873425308 	 Money in circulation = 850.0 coins
Time   22.446350305641428 	 ReceiveBlock: 1 4 17
Time   22.446350305641428 	 Money in circulation = 850.0 coins
Time   22.459631576567777 	 ReceiveTXN: 0 6 39
Time   22.459631576567777 	 Money in circulation = 850.0 coins
Time   22.465656546554282 	 ReceiveBlock: 3 8 17
Time   22.465656546554282 	 Money in circulation = 850.0 coins
Time   22.492266128688147 	 ReceiveBlock: 2 5 17
Time   22.492266128688147 	 Money in circulation = 850.0 coins
Time   22.522376208411288 	 ReceiveTXN: 3 0 40
Time   22.522376208411288 	 Money in circulation = 850.0 coins
Time   22.523758102353312 	 ReceiveTXN: 6 0 40
Time   22.523758102353312 	 Money in circulation = 850.0 coins
Time   22.56306134078211 	 ReceiveTXN: 6 2 39
Time   22.56306134078211 	 Money in circulation = 850.0 coins
Time   22.565098058791442 	 ReceiveTXN: 3 8 38
Time   22.565098058791442 	 Money in circulation = 850.0 coins
Time   22.582497402523302 	 ReceiveTXN: 6 0 38
Time   22.582497402523302 	 Money in circulation = 850.0 coins
Time   22.599897397730462 	 ReceiveTXN: 0 6 38
Time   22.599897397730462 	 Money in circulation = 850.0 coins
Time   22.607045288034605 	 ReceiveTXN: 3 1 40
Time   22.607045288034605 	 Money in circulation = 850.0 coins
Time   22.64079493411312 	 ReceiveTXN: 9 5 39
Time   22.64079493411312 	 Money in circulation = 850.0 coins
Time   22.65535983940825 	 ReceiveTXN: 8 6 39
Time   22.65535983940825 	 Money in circulation = 850.0 coins
Time   22.674111040094996 	 ReceiveTXN: 6 8 38
Time   22.674111040094996 	 Money in circulation = 850.0 coins
Time   22.67604083730745 	 ReceiveTXN: 7 0 40
Time   22.67604083730745 	 Money in circulation = 850.0 coins
Time   22.680425926150424 	 ReceiveTXN: 0 7 39
Time   22.680425926150424 	 Money in circulation = 850.0 coins
Time   22.68611597202921 	 ReceiveTXN: 8 7 39
Time   22.68611597202921 	 Money in circulation = 850.0 coins
Time   22.695532589473185 	 ReceiveTXN: 2 5 40
Time   22.695532589473185 	 Money in circulation = 850.0 coins
Time   22.721406959473935 	 ReceiveTXN: 1 4 40
Time   22.721406959473935 	 Money in circulation = 850.0 coins
Time   22.748210263977132 	 ReceiveBlock: 4 9 17
Time   22.748210263977132 	 Money in circulation = 850.0 coins
Time   22.776541743628385 	 ReceiveTXN: 0 6 40
Time   22.776541743628385 	 Money in circulation = 850.0 coins
Time   22.79399683450485 	 ReceiveTXN: 8 6 38
Time   22.79399683450485 	 Money in circulation = 850.0 coins
Time   22.794171601606045 	 ReceiveTXN: 5 9 36
Time   22.794171601606045 	 Money in circulation = 850.0 coins
Time   22.82434502881066 	 ReceiveTXN: 0 7 38
Time   22.82434502881066 	 Money in circulation = 850.0 coins
Time   22.82753345517404 	 ReceiveTXN: 8 7 38
Time   22.82753345517404 	 Money in circulation = 850.0 coins
Time   22.916271384743695 	 ReceiveTXN: 6 8 39
Time   22.916271384743695 	 Money in circulation = 850.0 coins
Time   22.939122512872757 	 ReceiveBlock: 5 9 17
Time   22.939122512872757 	 Money in circulation = 850.0 coins
Time   22.939495592896343 	 ReceiveTXN: 5 2 39
Time   22.939495592896343 	 Money in circulation = 850.0 coins
Time   22.98865732536199 	 ReceiveTXN: 2 5 39
Time   22.98865732536199 	 Money in circulation = 850.0 coins
Time   22.996398065086495 	 ReceiveTXN: 0 7 40
Time   22.996398065086495 	 Money in circulation = 850.0 coins
Time   23.023428078270545 	 ReceiveTXN: 4 9 40
Time   23.023428078270545 	 Money in circulation = 850.0 coins
Time   23.049801068105065 	 ReceiveBlock: 9 5 17
Time   23.049801068105065 	 Money in circulation = 850.0 coins
Time   23.054672584786815 	 ReceiveTXN: 7 8 39
Time   23.054672584786815 	 Money in circulation = 850.0 coins
Time   23.13976032269885 	 ReceiveTXN: 5 9 40
Time   23.13976032269885 	 Money in circulation = 850.0 coins
Time   23.198959421456177 	 ReceiveTXN: 7 8 38
Time   23.198959421456177 	 Money in circulation = 850.0 coins
Time   23.329038067776654 	 ReceiveTXN: 9 5 40
Time   23.329038067776654 	 Money in circulation = 850.0 coins
Time   25.799681696486022 	 GenerateTXN: 5
Time   25.799681696486022 	 Money in circulation = 848.0 coins
Time   25.872363337479264 	 GenerateTXN: 7
Time   25.872363337479264 	 Money in circulation = 714.0 coins
Time   26.102270587455493 	 ReceiveTXN: 5 2 41
Time   26.102270587455493 	 Money in circulation = 716.0 coins
Time   26.243841983854665 	 ReceiveTXN: 5 9 41
Time   26.243841983854665 	 Money in circulation = 716.0 coins
Time   26.246663201663686 	 ReceiveTXN: 7 8 42
Time   26.246663201663686 	 Money in circulation = 716.0 coins
Time   26.30620110778916 	 ReceiveTXN: 2 6 41
Time   26.30620110778916 	 Money in circulation = 716.0 coins
Time   26.34554756452134 	 ReceiveTXN: 7 0 42
Time   26.34554756452134 	 Money in circulation = 716.0 coins
Time   26.491844007675176 	 ReceiveTXN: 8 6 42
Time   26.491844007675176 	 Money in circulation = 716.0 coins
Time   26.528320123175924 	 ReceiveTXN: 0 3 42
Time   26.528320123175924 	 Money in circulation = 850.0 coins
Time   26.59527761216503 	 ReceiveTXN: 6 2 42
Time   26.59527761216503 	 Money in circulation = 850.0 coins
